,title,price,link
23,"Dell 14 Thin & Light Laptop, Intel Core i5-1235U Processor, 8GB + 512GB SSD, 14.0"" (35.62cm) FHD AG 250 nits Display, Windows 11 + MSO'21 & 15 Month McAfee, Grey, Spill-Resistant Keyboard, 1.48kg  ","47,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTozMDMzMDQxNzY0MTU0MDc2OjE3MjUwOTU5NTI6c3BfbXRmOjMwMDE5MDM1NzM0OTEzMjo6MDo6&url=%2FDell-Laptop-i5-1235U-Processor-Spill-Resistant%2Fdp%2FB0D2DNCMB4%2Fref%3Dsr_1_12_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.yBLtX5CW_7yJp0ypl9Izt5oWtWcdPBPWNaNdaPkXvBDWQGR2rNjq1o8kXLpGVUIO6UyxuPVOKuJFnFmF6p9VZl4EMvcJLqSKh4BQ8CFgmaQCAiPsGT7cshMHmcyi6tUow3wUTxmK8eAgW6W0K1IB0feo1Mq2tiIgTKjkmyeOOJOHvQxJPcZ__uKq-N0dQsPoX9qU-oIZeIAT7PGvdh-IRC2QizisxVDTAYM5R36mIJs.7N-Zt2Ra--icoEJuq8qSCOFfuyMclC8y9BFwpREYxcs%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725095952%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-12-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
24,"HP [Windows 11 Home] 255 G8 Notebook, 15.6'' HD Display, AMD Athlon 3020e Processor, 8GB Memory, 256GB SSD, Wi-Fi, Bluetooth, Type-C Port, RJ-45 Port, Black  ","22,090",https://amazon.in//HP-255-G8-Processor-Bluetooth/dp/B0B6LCJ3FD/ref=sr_1_86?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc&dib_tag=se&keywords=laptop&qid=1725096012&sprefix=laptop%2Caps%2C818&sr=8-86
25,"Lenovo [Smartchoice] LOQ 12th Gen Intel Core i5-12450HX /39.6cm/ 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/ RTX 3050 6GB Graphics/100% sRGB/MSO 21/3 Mon Game Pass/Grey/2.4Kg), 83GS003UIN  ","68,490",https://amazon.in//Lenovo-Smartchoice-i5-12450HX-Graphics-83GS003UIN/dp/B0CX8XPKWJ/ref=sr_1_87?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc&dib_tag=se&keywords=laptop&qid=1725096012&sprefix=laptop%2Caps%2C818&sr=8-87
26,"HP Laptop 14, Intel Core i5-1335U, 14-inch(35.6 cm),FHD,Anti-glare,16GB DDR4,512GB SSD,Intel Iris X graphics, Imagepad,Dual speakers, Windows 11,MSO,Silver,1.4 kg, 14-gr0001TU  ","62,999",https://amazon.in//HP-i5-1335U-Anti-glare-graphics-14-gr0001TU/dp/B0D9JVGP6P/ref=sr_1_88?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc&dib_tag=se&keywords=laptop&qid=1725096012&sprefix=laptop%2Caps%2C818&sr=8-88
27,"HP Laptop 14, Intel Core Ultra 7 155H, Built-in AI, 14-inch (35.6 cm), FHD, 16GB DDR5, 512GB SSD, Intel Arc Graphics, 1080p FHD Camera w/Privacy Shutter, Backlit KB (Win 11, Silver, 1.4 kg), gr1023TU  ","84,990",https://amazon.in//HP-14-inch-Graphics-Privacy-gr1023TU/dp/B0D8J85F5X/ref=sr_1_89?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc&dib_tag=se&keywords=laptop&qid=1725096012&sprefix=laptop%2Caps%2C818&sr=8-89
28,(Refurbished) Lenovo ThinkPad 7th Gen Intel Core i5 Thin & Light HD Laptop (16 GB DDR4 RAM/512 GB SSD/14" (35.6 cm) HD/Windows 11/MS Office/WiFi/Webcam/Intel Graphics)  ,"20,799",https://amazon.in//Refurbished-Lenovo-ThinkPad-Windows-Graphics/dp/B0CR4B2JLF/ref=sr_1_90?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc&dib_tag=se&keywords=laptop&qid=1725096012&sprefix=laptop%2Caps%2C818&sr=8-90
29,"Lenovo ThinkBook 14 Intel 13th Gen Core i3 14"" (35.56cm) WUXGA IPS 300 Nits Antiglare Thin and Light Laptop (8GB/512GB SSD/Win 11 Home/FPR/Arctic Grey/1Y Onsite + Premier Support/1.38Kg), 21KG00AFIN  ","43,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjkwMDU2MDk4MjU1ODM6MTcyNTA5NjAxMjpzcF9tdGY6MzAwMzE0Mzc1NjM3MTMyOjowOjo&url=%2FLenovo-ThinkBook-35-56cm-Antiglare-21KG00AFIN%2Fdp%2FB0CQRK9JBC%2Fref%3Dsr_1_91_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725096012%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-91-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
30,"Chuwi GemiBook Plus 15.6"" Laptop, 8GB RAM 256GB SSD, Windows 11, Intel N100 (Upto 3.4GHz), WIFI 6, USB-A 3.0, Webcam, Bluetooth 5.2, HDMI Port, 38Wh, 1.7kg (Iron Gray)  ","21,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjkwMDU2MDk4MjU1ODM6MTcyNTA5NjAxMjpzcF9tdGY6MzAwMTM3MzY0NDY0MTMyOjowOjo&url=%2FChuwi-GemiBook-Plus-Windows-Bluetooth%2Fdp%2FB0CP98WK8J%2Fref%3Dsr_1_92_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725096012%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-92-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
31,"ROG Zephyrus G16, 16 ""(40.64cm) 2.5K OLED ROG Nebula Display 240Hz, Ultra 7 155H, Gaming Laptop (16GB LPDDRX/1TB SSD/NVIDIA GeForce RTX 4060 /Win11/Office 2021/Eclipse Grey/1.85 Kg ),GU605MV-CO711WS  ","1,79,990",https://amazon.in//Zephyrus-40-64cm-Display-GeForce-GU605MV-CO711WS/dp/B09T9CQ5DR/ref=sr_1_93?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc&dib_tag=se&keywords=laptop&qid=1725096012&sprefix=laptop%2Caps%2C818&sr=8-93
32,"ASUS TUF F17 Gaming Laptop, Intel Core i5-11400H 11th Gen, 17.3-inch (43.94 cm) 144Hz, (8GB RAM/512GB SSD/4GB NVIDIA GeForce RTX 2050/Windows 11/ RGB Backlit KB/Black/2.30 kg), ‎FX706HF-HX018W  ","48,990",https://amazon.in//ASUS-i5-11400H-17-3-inch-GeForce-FX706HF-HX018W/dp/B0C27VNNWH/ref=sr_1_94?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc&dib_tag=se&keywords=laptop&qid=1725096012&sprefix=laptop%2Caps%2C818&sr=8-94
33,"Acer Aspire Lite AMD Ryzen 5-5500U Processor Premium Laptop (16GB RAM/512GB SSD/Win11 Home/AMD Radeon Graphics) AL15-41, 39.62cm(15.6"") Full HD Display, Multi Color Backlit Keyboard, Steel Gray,1.59KG  ","34,990",https://amazon.in//Acer-Processor-Graphics-AL15-41-Keyboard/dp/B0D4Z8WF34/ref=sr_1_95?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc&dib_tag=se&keywords=laptop&qid=1725096012&sprefix=laptop%2Caps%2C818&sr=8-95
34,"Walker Thin & Light Laptop, (4GB Ram,128GB SSD) |14.1 inch FHD IPS Display |1920 *1080 Resolution | Gemini Lake N4020 | UHD Graphics 600| Mini-HDMI| Bluetooth| Webcam | Windows 11 Home | Cloud Silver  ","12,990",https://amazon.in//Walker-Display-Resolution-Graphics-Mini-HDMI/dp/B0CGVLLWT3/ref=sr_1_13?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.yBLtX5CW_7yJp0ypl9Izt5oWtWcdPBPWNaNdaPkXvBDWQGR2rNjq1o8kXLpGVUIO6UyxuPVOKuJFnFmF6p9VZl4EMvcJLqSKh4BQ8CFgmaQCAiPsGT7cshMHmcyi6tUow3wUTxmK8eAgW6W0K1IB0feo1Mq2tiIgTKjkmyeOOJOHvQxJPcZ__uKq-N0dQsPoX9qU-oIZeIAT7PGvdh-IRC2QizisxVDTAYM5R36mIJs.7N-Zt2Ra--icoEJuq8qSCOFfuyMclC8y9BFwpREYxcs&dib_tag=se&keywords=laptop&qid=1725095952&sprefix=laptop%2Caps%2C818&sr=8-13
35,"Lenovo IdeaPad Slim 3 Intel Core i3 12th Gen 15.6 inch (39.62cm) FHD Thin & Light Laptop (8GB/512GB SSD/Windows 11/Office 2021/3months Game Pass/Arctic Grey/1.63Kg), 82RK00VWIN  ","34,600",https://amazon.in//Lenovo-IdeaPad-39-62cm-Windows-82RK00VWIN/dp/B0CR7WG86N/ref=sr_1_96?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc&dib_tag=se&keywords=laptop&qid=1725096012&sprefix=laptop%2Caps%2C818&sr=8-96
36,"ASUS Vivobook 15, 15.6"" (39.62cm) FHD, Intel Core i7-12700H 12th Gen, Thin and Light Laptop (16GB/512GB SSD/Icelight Silver/1.7 Kg), X1502ZA-EJ745WS  ","64,990",https://amazon.in//ASUS-Vivobook-i7-12700H-Icelight-X1502ZA-EJ745WS/dp/B0D3LSSQ96/ref=sr_1_97?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc&dib_tag=se&keywords=laptop&qid=1725096012&sprefix=laptop%2Caps%2C818&sr=8-97
37,Acer Travelmate Business Laptop Intel Core i5-1135G7 processor (16GB DDR4/ 512GB SSD/Intel Iris Xe Graphics/Windows 11 Home) TMP214-53 with 35.56 cm (14") Full HD Display  ,"36,990",https://amazon.in//Acer-Travelmate-i5-1135G7-Processor-TMP214-53/dp/B0CKLTD48T/ref=sr_1_98?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc&dib_tag=se&keywords=laptop&qid=1725096012&sprefix=laptop%2Caps%2C818&sr=8-98
38,"Lenovo ThinkBook 15 G5 AMD Ryzen 7 7730U 15.6"" FHD Antiglare 250 Nits Thin and Light Laptop (8GB RAM/512GB SSD/Windows 11 Home/Fingerprint Reader/Backlit/Mineral Grey/1 Year Onsite/1.7 kg), 21JFA00BIN  ","44,990",https://amazon.in//Lenovo-ThinkBook-Antiglare-Fingerprint-21JFA00BIN/dp/B0CGCRRC1Z/ref=sr_1_99?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc&dib_tag=se&keywords=laptop&qid=1725096012&sprefix=laptop%2Caps%2C818&sr=8-99
39,"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, 15.6-inch FHD 144Hz, Gaming Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/48WHr/Graphite Black/2.3 Kg), FA506NCR-HN054W  ","67,990",https://amazon.in//ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_100?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc&dib_tag=se&keywords=laptop&qid=1725096012&sprefix=laptop%2Caps%2C818&sr=8-100
40,"Lenovo IdeaPad 3 12th Gen Intel Core i5-1235U 15.6"" (39.62cm) FHD Thin and Light Laptop (8GB/512GB SDD/Windows 11/Office 2021/Backlit/1Yr ADP Free/3months Game Pass/Arctic Grey/1.63Kg), 82RK00EDIN  ","47,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjkwMDU2MDk4MjU1ODM6MTcyNTA5NjAxMjpzcF9idGY6MzAwMDUwNDMxMDI4NzMyOjowOjo&url=%2FLenovo-i5-1235U-Anti-Glare-Warranty-82RK00EDIN%2Fdp%2FB0B7R7FF23%2Fref%3Dsr_1_101_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725096012%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-101-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
41,"Lenovo Thinkpad P14s 13th Gen Intel Core i7 14"" (35.56 cm) WUXGA IPS 300nits Thin and Light Workstation (16GB/1TB SSD/Windows 11 Pro/Backlit/Villi Black/3Y Premier Support/1.34Kg), 21HFS06X00  ","1,10,990",https://amazon.in//sspa/click?ie=UTF8&spc=MTo2NjkwMDU2MDk4MjU1ODM6MTcyNTA5NjAxMjpzcF9idGY6MzAwMzE0MzU2OTg2NDMyOjowOjo&url=%2FLenovo-Thinkpad-300nits-Workstation-21HFS06X00%2Fdp%2FB0D8KY685Z%2Fref%3Dsr_1_102_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.uZ2eLb1os97MzGTAqQ8ToDuOL__oX8qQffAKCbkF_mkyHWj5kvXbU9MjBAp1TEtwteEffWYCTSgd4CQTCP7NLJlEQiH1qsx-VuKfyGy3MUcpDkZP28SZdnXBywYkf6ubiqI1cjFyN4ADOd1aFDyG3APhRcknYRSuIS0mLngjYjShAXEqKTKqaRKMvEwnl7ec-DqA80nlHXu_xwmr-yJcnNsmibq1prBHHYST0uuHc80.r7mIRz4TVvazHgOJ2mPGulQyb5KUzg-3cmTJLTn4owc%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725096012%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-102-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
42,"Apple 2023 MacBook Pro (16-inch, M3 Pro chip with 12‑core CPU and 18‑core GPU, 36GB Unified Memory, 512GB) - Space Black  ","2,79,990",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjE5NzE1NTcyNDA2MjY4OjE3MjUwOTYwMjM6c3BfYXRmX25leHQ6MzAwMDg1NDAzMjE5MDMyOjowOjo&url=%2FApple-MacBook-16-inch-12%25E2%2580%2591core-18%25E2%2580%2591core%2Fdp%2FB0CM5QWD5Q%2Fref%3Dsr_1_97_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.65CLUj4QAnhAVhze4IOGQ64Rplta1BzBnPnMrhZv7doFwJh9o7zphbsLtxfiR0aOsD3ijh9zZHlEpFYyieiN2m3Do6Zlawy1Pts59CgWBe54lKf3fTVhOQ3lPnZPBFm3lz02tyclHLz72cU6p5WzxPcfq3is0U5k0_1TE7Qsblru1QfKtE7l9lFjoFtYa47v_mLl9G8qs05Ns__h0jnNo4WA4HpxYTIct-id9Kjq2rM.2dZRcdHgXCTOmr-CidGm8JtWcVp7zHaMuprtBbS_0dY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725096023%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-97-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
43,"Lenovo IdeaPad Slim 3 13th Gen Intel Core i5-13420H 15.6"" (39.6cm) FHD 300 Nits Thin & Light Laptop (16GB/512GB SSD/Win 11/Office 21/1Yr ADP Free/Alexa/3 Month Game Pass/Grey/1.62Kg), 83EM0026IN  ","58,390",https://amazon.in//sspa/click?ie=UTF8&spc=MToyMjE5NzE1NTcyNDA2MjY4OjE3MjUwOTYwMjM6c3BfYXRmX25leHQ6MzAwMTAzNDQzMzM5NjMyOjowOjo&url=%2FLenovo-IdeaPad-i5-13420H-Warranty-83EM0026IN%2Fdp%2FB0CNVH6Z24%2Fref%3Dsr_1_98_sspa%3Fcrid%3DXKITR2QKB0RK%26dib%3DeyJ2IjoiMSJ9.65CLUj4QAnhAVhze4IOGQ64Rplta1BzBnPnMrhZv7doFwJh9o7zphbsLtxfiR0aOsD3ijh9zZHlEpFYyieiN2m3Do6Zlawy1Pts59CgWBe54lKf3fTVhOQ3lPnZPBFm3lz02tyclHLz72cU6p5WzxPcfq3is0U5k0_1TE7Qsblru1QfKtE7l9lFjoFtYa47v_mLl9G8qs05Ns__h0jnNo4WA4HpxYTIct-id9Kjq2rM.2dZRcdHgXCTOmr-CidGm8JtWcVp7zHaMuprtBbS_0dY%26dib_tag%3Dse%26keywords%3Dlaptop%26qid%3D1725096023%26sprefix%3Dlaptop%252Caps%252C818%26sr%3D8-98-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
44,"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, 15.6-inch FHD 144Hz, Gaming Laptop (16GB/512GB SSD/NVIDIA GeForce RTX 3050/Windows 11/48WHr/Graphite Black/2.3 Kg), FA506NCR-HN054W  ","67,990",https://amazon.in//ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_99?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.65CLUj4QAnhAVhze4IOGQ64Rplta1BzBnPnMrhZv7doFwJh9o7zphbsLtxfiR0aOsD3ijh9zZHlEpFYyieiN2m3Do6Zlawy1Pts59CgWBe54lKf3fTVhOQ3lPnZPBFm3lz02tyclHLz72cU6p5WzxPcfq3is0U5k0_1TE7Qsblru1QfKtE7l9lFjoFtYa47v_mLl9G8qs05Ns__h0jnNo4WA4HpxYTIct-id9Kjq2rM.2dZRcdHgXCTOmr-CidGm8JtWcVp7zHaMuprtBbS_0dY&dib_tag=se&keywords=laptop&qid=1725096023&sprefix=laptop%2Caps%2C818&sr=8-99
45,"Acer Aspire Lite AMD Ryzen 5 5500U Premium Thin and Light Laptop (16 GB RAM/512 GB SSD/Windows 11 Home) AL15-41, 39.62 cm (15.6"") Full HD Display, Metal Body, Steel Gray, 1.59 KG  ","34,990",https://amazon.in//Acer-Premium-Windows-AL15-41-Display/dp/B0CB7S1RTX/ref=sr_1_14?crid=XKITR2QKB0RK&dib=eyJ2IjoiMSJ9.yBLtX5CW_7yJp0ypl9Izt5oWtWcdPBPWNaNdaPkXvBDWQGR2rNjq1o8kXLpGVUIO6UyxuPVOKuJFnFmF6p9VZl4EMvcJLqSKh4BQ8CFgmaQCAiPsGT7cshMHmcyi6tUow3wUTxmK8eAgW6W0K1IB0feo1Mq2tiIgTKjkmyeOOJOHvQxJPcZ__uKq-N0dQsPoX9qU-oIZeIAT7PGvdh-IRC2QizisxVDTAYM5R36mIJs.7N-Zt2Ra--icoEJuq8qSCOFfuyMclC8y9BFwpREYxcs&dib_tag=se&keywords=laptop&qid=1725095952&sprefix=laptop%2Caps%2C818&sr=8-14
